counter,parent,child
9,176ae47ee247740d9223e8b17a4e025e,980a1592e2225147870151c966832879
9,0e365bef515dd1e1e43eab7ab6bb446b,e73b9fd95ac94b84d9a6d6bb9c3ae9cb
9,0e365bef515dd1e1e43eab7ab6bb446b,9cd92e357af189962ff5e9b8b9d62611
9,0e365bef515dd1e1e43eab7ab6bb446b,f76f84a6fdbc48b0f31d084b3df7b8af
9,0e365bef515dd1e1e43eab7ab6bb446b,367f985d9e5c83b8858d77f70f2a17cd
9,1d5add8972eee28ae8a55041a75c398a,816378a660163670c2dda71088202e78
9,1d5add8972eee28ae8a55041a75c398a,099c4cc0e821e9add50b917e9046430a
9,628d968d1b05572c21eb6b133c0275c1,0f029bc74fcfb0404718e00e07897103
9,628d968d1b05572c21eb6b133c0275c1,3e438d96e174e5964ff080e6e41199f3
9,628d968d1b05572c21eb6b133c0275c1,ebbbeb66c103b573856b9313c68ba20b
9,628d968d1b05572c21eb6b133c0275c1,1976851c356c75d8891225c74047e85d
9,ebbbeb66c103b573856b9313c68ba20b,628d968d1b05572c21eb6b133c0275c1
9,ebbbeb66c103b573856b9313c68ba20b,1976851c356c75d8891225c74047e85d
9,ebbbeb66c103b573856b9313c68ba20b,0f029bc74fcfb0404718e00e07897103
9,ebbbeb66c103b573856b9313c68ba20b,3e438d96e174e5964ff080e6e41199f3
9,d44204beffa4b5a213e2ce995bcb211a,00b274b575402cef08c29c9740d9bd63
9,d44204beffa4b5a213e2ce995bcb211a,b2b32125660f56c56a70773da1ee1656
9,d44204beffa4b5a213e2ce995bcb211a,de6aba2e78044c096eb276422c4f2038
9,d44204beffa4b5a213e2ce995bcb211a,987ce250462165b7efe7ed7856812ce4
9,b2b32125660f56c56a70773da1ee1656,d44204beffa4b5a213e2ce995bcb211a
9,b2b32125660f56c56a70773da1ee1656,00b274b575402cef08c29c9740d9bd63
9,b2b32125660f56c56a70773da1ee1656,de6aba2e78044c096eb276422c4f2038
9,b2b32125660f56c56a70773da1ee1656,987ce250462165b7efe7ed7856812ce4
9,00b274b575402cef08c29c9740d9bd63,d44204beffa4b5a213e2ce995bcb211a
9,00b274b575402cef08c29c9740d9bd63,b2b32125660f56c56a70773da1ee1656
9,00b274b575402cef08c29c9740d9bd63,de6aba2e78044c096eb276422c4f2038
9,00b274b575402cef08c29c9740d9bd63,987ce250462165b7efe7ed7856812ce4
9,987ce250462165b7efe7ed7856812ce4,d44204beffa4b5a213e2ce995bcb211a
9,987ce250462165b7efe7ed7856812ce4,00b274b575402cef08c29c9740d9bd63
9,987ce250462165b7efe7ed7856812ce4,b2b32125660f56c56a70773da1ee1656
9,987ce250462165b7efe7ed7856812ce4,de6aba2e78044c096eb276422c4f2038
9,4f1f8b2744eeccc6f747ab0eb2a9470f,e8d27043bd25c6c1272abf1d625cbc69
9,4f1f8b2744eeccc6f747ab0eb2a9470f,b88e6d43dd455f187a8887ed644f5478
9,e8d27043bd25c6c1272abf1d625cbc69,4f1f8b2744eeccc6f747ab0eb2a9470f
9,e8d27043bd25c6c1272abf1d625cbc69,b88e6d43dd455f187a8887ed644f5478
9,e8d27043bd25c6c1272abf1d625cbc69,a8437d66f7fa0b460f0913ad158e187c
9,b88e6d43dd455f187a8887ed644f5478,4f1f8b2744eeccc6f747ab0eb2a9470f
9,b88e6d43dd455f187a8887ed644f5478,e8d27043bd25c6c1272abf1d625cbc69
9,b88e6d43dd455f187a8887ed644f5478,a8437d66f7fa0b460f0913ad158e187c
9,a8437d66f7fa0b460f0913ad158e187c,e8d27043bd25c6c1272abf1d625cbc69
9,a8437d66f7fa0b460f0913ad158e187c,b88e6d43dd455f187a8887ed644f5478
9,a8437d66f7fa0b460f0913ad158e187c,4f1f8b2744eeccc6f747ab0eb2a9470f
9,24fe22192108f0d62385cb9a1b3bb0b8,cfe0b6fd7a697e16eb347a36c6f5289f
9,24fe22192108f0d62385cb9a1b3bb0b8,d7ecf80eeb05997a3ef17421529c5451
9,d7ecf80eeb05997a3ef17421529c5451,cfe0b6fd7a697e16eb347a36c6f5289f
9,d7ecf80eeb05997a3ef17421529c5451,24fe22192108f0d62385cb9a1b3bb0b8
9,cfe0b6fd7a697e16eb347a36c6f5289f,d7ecf80eeb05997a3ef17421529c5451
9,cfe0b6fd7a697e16eb347a36c6f5289f,24fe22192108f0d62385cb9a1b3bb0b8
9,9ab8ed6e79680767b21e2beb1630c208,924e53a357ab16aa4ffe35749f6e8f8e
9,9ab8ed6e79680767b21e2beb1630c208,b4143db7b157df838b4c8718edcaef6e
9,9ab8ed6e79680767b21e2beb1630c208,cf0a56a8124b11a52dae122ae1c605cd
9,e128f98163eec0e1d514ce51af2d9c7f,7fa1ea7956d1a9951608bbf8ed50084f
9,e128f98163eec0e1d514ce51af2d9c7f,869bf52dd79f4d10d0019bea95449072
9,e128f98163eec0e1d514ce51af2d9c7f,b5da67558a37d06a4ccdf20e28d5e3a3
9,e128f98163eec0e1d514ce51af2d9c7f,9c1a42e0af4953c6dce2ce4256ad2e60
9,e128f98163eec0e1d514ce51af2d9c7f,2d33f66dc5a7e992181179755d358086
9,e128f98163eec0e1d514ce51af2d9c7f,2766af97780e2b52a83faaa15f001b4c
9,099c4cc0e821e9add50b917e9046430a,816378a660163670c2dda71088202e78
9,099c4cc0e821e9add50b917e9046430a,1d5add8972eee28ae8a55041a75c398a
9,4935772a93863e419fff445fd41c0abe,86940ad74916e0aecc901a4be1c83cbd
9,4935772a93863e419fff445fd41c0abe,f3273507959a123572cf372da83fdeb6
9,4935772a93863e419fff445fd41c0abe,305ceacfee27b3bd02ff4e81045a5606
9,4935772a93863e419fff445fd41c0abe,9217d6a290c01a29995009a1a73b501a
9,4935772a93863e419fff445fd41c0abe,af93b224051fff461f0a71724c47a5a6
9,367f985d9e5c83b8858d77f70f2a17cd,0e365bef515dd1e1e43eab7ab6bb446b
9,367f985d9e5c83b8858d77f70f2a17cd,e73b9fd95ac94b84d9a6d6bb9c3ae9cb
9,367f985d9e5c83b8858d77f70f2a17cd,9cd92e357af189962ff5e9b8b9d62611
9,367f985d9e5c83b8858d77f70f2a17cd,f76f84a6fdbc48b0f31d084b3df7b8af
9,0f029bc74fcfb0404718e00e07897103,3e438d96e174e5964ff080e6e41199f3
9,0f029bc74fcfb0404718e00e07897103,1976851c356c75d8891225c74047e85d
9,0f029bc74fcfb0404718e00e07897103,628d968d1b05572c21eb6b133c0275c1
9,0f029bc74fcfb0404718e00e07897103,ebbbeb66c103b573856b9313c68ba20b
9,3e438d96e174e5964ff080e6e41199f3,1976851c356c75d8891225c74047e85d
9,3e438d96e174e5964ff080e6e41199f3,628d968d1b05572c21eb6b133c0275c1
9,3e438d96e174e5964ff080e6e41199f3,ebbbeb66c103b573856b9313c68ba20b
9,3e438d96e174e5964ff080e6e41199f3,0f029bc74fcfb0404718e00e07897103
10,99912fa24fa29adea278a695056871e8,30c9673966401f980eb4325d3a6ce2ae
10,99912fa24fa29adea278a695056871e8,66ac0508a58eaaef32f917db4545e48d
10,a0cb030dc4409d7b8d1657befb8cd065,66ac0508a58eaaef32f917db4545e48d
10,a0cb030dc4409d7b8d1657befb8cd065,7353b09026a4e29dfb3b1c516787a66c
11,f3c7d2781a95cb7bbfd852fdb9b1f92c,3222d234bdb3bccf8716e8b284502d10
11,f3c7d2781a95cb7bbfd852fdb9b1f92c,9e14b37ddd470fdeb0d77fd17ececea8
11,70a01be9f519b34e908b50be1acdd54f,1108a07dac171212aa222fdee61ebf91
11,70a01be9f519b34e908b50be1acdd54f,2280ca4eabfa5e140bb312b7437cc0b9
11,c5888bc3b3c3a5530352ca4788225fc5,141d24c02c9eb7a9703000e51fef5e45
11,c5888bc3b3c3a5530352ca4788225fc5,4b2fc04b5a419dfbe71f039920d0ef79
11,6a7df61bb2e01641b1522b4d6a182ddb,efc282e8279fc3da76327bb97240752c
11,6a7df61bb2e01641b1522b4d6a182ddb,f2b76fbee1a68623240584a3cc27647b
11,9723821bfc29b7808b874bb3e580dc8b,f454d9cfa91992bbee57903d2008ebd7
11,9723821bfc29b7808b874bb3e580dc8b,970497170b5fc2e2675c2ecd98f9df04
11,4b4b53fc860f35e94d6c4ca70d873c2d,8fa1a625aceb6787e5e900697877e618
11,4b4b53fc860f35e94d6c4ca70d873c2d,d00c37fc7e6c837824834a72fd2fe8d7
11,1e89711aae77f17cb268520023b185aa,0998c20ea6a4e9092afa59e123ac5457
11,1e89711aae77f17cb268520023b185aa,e5cdc0d3a1e41e1ac3c3c340af387088
11,e5cdc0d3a1e41e1ac3c3c340af387088,38bcd1b042c90c0cd39d497dd74890f2
11,e5cdc0d3a1e41e1ac3c3c340af387088,0998c20ea6a4e9092afa59e123ac5457
11,38bcd1b042c90c0cd39d497dd74890f2,e5cdc0d3a1e41e1ac3c3c340af387088
11,38bcd1b042c90c0cd39d497dd74890f2,0998c20ea6a4e9092afa59e123ac5457
11,0998c20ea6a4e9092afa59e123ac5457,e5cdc0d3a1e41e1ac3c3c340af387088
11,0998c20ea6a4e9092afa59e123ac5457,38bcd1b042c90c0cd39d497dd74890f2
11,211091080ff52af67e6fd9aa134fb6bd,e5cdc0d3a1e41e1ac3c3c340af387088
11,211091080ff52af67e6fd9aa134fb6bd,38bcd1b042c90c0cd39d497dd74890f2
11,211091080ff52af67e6fd9aa134fb6bd,0998c20ea6a4e9092afa59e123ac5457
11,8e4ddfe5c54c06a40513c2db6ae94be0,d34b086c4a7375d99b4ca8466beb8b7b
11,8e4ddfe5c54c06a40513c2db6ae94be0,d12f77bd21d7286bb752cdbf04a979ca
11,d12f77bd21d7286bb752cdbf04a979ca,8e4ddfe5c54c06a40513c2db6ae94be0
11,d12f77bd21d7286bb752cdbf04a979ca,d34b086c4a7375d99b4ca8466beb8b7b
11,efc282e8279fc3da76327bb97240752c,a304f71b8b43674e33284a779f0a6e1b
11,efc282e8279fc3da76327bb97240752c,578aa99adb1f228662de01da265f3fe7
11,176700183c719feb260dbf54c514951a,59e35ac349ddcf75c14344e394d5f7af
11,176700183c719feb260dbf54c514951a,44a7c3cbe360a3e9f610c83cad76a792
11,44a7c3cbe360a3e9f610c83cad76a792,59e35ac349ddcf75c14344e394d5f7af
11,44a7c3cbe360a3e9f610c83cad76a792,176700183c719feb260dbf54c514951a
11,59e35ac349ddcf75c14344e394d5f7af,44a7c3cbe360a3e9f610c83cad76a792
11,59e35ac349ddcf75c14344e394d5f7af,176700183c719feb260dbf54c514951a
11,36226b50deeb2dd355f6a6ef93f4e776,1a2bbe4378a01ac45151f36a014def38
11,36226b50deeb2dd355f6a6ef93f4e776,c93cc025ef4fc845aa466ed40aaee286
11,c93cc025ef4fc845aa466ed40aaee286,1a2bbe4378a01ac45151f36a014def38
11,c93cc025ef4fc845aa466ed40aaee286,36226b50deeb2dd355f6a6ef93f4e776
11,1a2bbe4378a01ac45151f36a014def38,c93cc025ef4fc845aa466ed40aaee286
11,1a2bbe4378a01ac45151f36a014def38,36226b50deeb2dd355f6a6ef93f4e776
11,6c7f0af78b12d21be09d9e930864ae82,be26281415ec9a963e6512452302b53c
11,6c7f0af78b12d21be09d9e930864ae82,2b77e538902bc87d7310e0e308f72fdf
11,2b77e538902bc87d7310e0e308f72fdf,be26281415ec9a963e6512452302b53c
11,2b77e538902bc87d7310e0e308f72fdf,6c7f0af78b12d21be09d9e930864ae82
11,be26281415ec9a963e6512452302b53c,2b77e538902bc87d7310e0e308f72fdf
11,be26281415ec9a963e6512452302b53c,6c7f0af78b12d21be09d9e930864ae82
15,a4498b5ee7c464cee6bde51162949957,0cdcaebed2aa6d50d09d8f8db2a0a4af
15,a4498b5ee7c464cee6bde51162949957,27162b7b407ff84f05f0a92e31696ab0
15,6f303893cd8bb5517faed13bd28bcc19,7f0c00ffb35cc0bab4ff7924da77b860
15,6f303893cd8bb5517faed13bd28bcc19,5826e3106067d23e08cc7dba67a490c3
15,60c4625500b04702418eeae503e2dd0b,5cd1967e180ec331657823a66468ec37
15,60c4625500b04702418eeae503e2dd0b,65a652304c4050a6dd67977f6dc081bd
15,5a86494e4a049be3235e9ef99b972f54,125aeffde895a77528bfc06987477c16
15,5a86494e4a049be3235e9ef99b972f54,83521cc68da021d22db5ff7b6e12c1ef
15,b3c1ef957e3b0be928be1b8d50024049,6c6b2ca32c9af66cd1dae39387959b18
15,b3c1ef957e3b0be928be1b8d50024049,dd2e7a37efa612ff3be528d5b4c05621
15,b3c1ef957e3b0be928be1b8d50024049,852782361c0833030342dc6da7954a1e
15,6c6b2ca32c9af66cd1dae39387959b18,b3c1ef957e3b0be928be1b8d50024049
15,6c6b2ca32c9af66cd1dae39387959b18,dd2e7a37efa612ff3be528d5b4c05621
15,6c6b2ca32c9af66cd1dae39387959b18,852782361c0833030342dc6da7954a1e
15,dd2e7a37efa612ff3be528d5b4c05621,b3c1ef957e3b0be928be1b8d50024049
15,dd2e7a37efa612ff3be528d5b4c05621,6c6b2ca32c9af66cd1dae39387959b18
15,dd2e7a37efa612ff3be528d5b4c05621,852782361c0833030342dc6da7954a1e
15,852782361c0833030342dc6da7954a1e,b3c1ef957e3b0be928be1b8d50024049
15,852782361c0833030342dc6da7954a1e,6c6b2ca32c9af66cd1dae39387959b18
15,852782361c0833030342dc6da7954a1e,dd2e7a37efa612ff3be528d5b4c05621
15,123d3f74c9ca5147f5804b5707dba8fa,95684c9ff76a7e1c99a9312cd40ee339
15,123d3f74c9ca5147f5804b5707dba8fa,968cc4417bc92ee5c38f1b524030bd10
15,df5dd8f78eea969cdccd09b3db5fbe73,84c16981a4e1a79a4ad92618422095b1
15,df5dd8f78eea969cdccd09b3db5fbe73,8ae37625d843e8a1e28477285b24abd9
15,84c16981a4e1a79a4ad92618422095b1,df5dd8f78eea969cdccd09b3db5fbe73
15,84c16981a4e1a79a4ad92618422095b1,8ae37625d843e8a1e28477285b24abd9
15,12772ee1a719a8360549b42470d0ab25,631888eea56abeba9a1c9cb252b4ecc8
15,12772ee1a719a8360549b42470d0ab25,7e399e110b446455640c3081b727f67e
15,bddcf50447490f62985ad7eedd8099d7,e9c13a5d083adc7ffd01e67bdca09add
15,bddcf50447490f62985ad7eedd8099d7,e9c13a5d083adc7ffd01e67bdca09add
18,19b21a4fcc510315d1cb855653b75365,35dbbe3cf8dcec73cf27b48894ef7b42
18,19b21a4fcc510315d1cb855653b75365,e3bd5a05f2f9b8da1d6a96adc8f22815
18,19b21a4fcc510315d1cb855653b75365,df16b030f3b907881013e91e61d8ff8d
18,19b21a4fcc510315d1cb855653b75365,ac8c4463330ed87654a14bc9ee052b02
18,19b21a4fcc510315d1cb855653b75365,08bb369bb7ae717c8265223dd86b91dc
18,19b21a4fcc510315d1cb855653b75365,2db4359b757a1e480af39b887ed25ba0
18,2db4359b757a1e480af39b887ed25ba0,19b21a4fcc510315d1cb855653b75365
18,2db4359b757a1e480af39b887ed25ba0,e3bd5a05f2f9b8da1d6a96adc8f22815
18,2db4359b757a1e480af39b887ed25ba0,df16b030f3b907881013e91e61d8ff8d
18,2db4359b757a1e480af39b887ed25ba0,ac8c4463330ed87654a14bc9ee052b02
18,2db4359b757a1e480af39b887ed25ba0,08bb369bb7ae717c8265223dd86b91dc
18,2db4359b757a1e480af39b887ed25ba0,35dbbe3cf8dcec73cf27b48894ef7b42
18,35dbbe3cf8dcec73cf27b48894ef7b42,19b21a4fcc510315d1cb855653b75365
18,35dbbe3cf8dcec73cf27b48894ef7b42,e3bd5a05f2f9b8da1d6a96adc8f22815
18,35dbbe3cf8dcec73cf27b48894ef7b42,df16b030f3b907881013e91e61d8ff8d
18,35dbbe3cf8dcec73cf27b48894ef7b42,ac8c4463330ed87654a14bc9ee052b02
18,35dbbe3cf8dcec73cf27b48894ef7b42,08bb369bb7ae717c8265223dd86b91dc
18,35dbbe3cf8dcec73cf27b48894ef7b42,2db4359b757a1e480af39b887ed25ba0
18,ac8c4463330ed87654a14bc9ee052b02,19b21a4fcc510315d1cb855653b75365
18,ac8c4463330ed87654a14bc9ee052b02,e3bd5a05f2f9b8da1d6a96adc8f22815
18,ac8c4463330ed87654a14bc9ee052b02,df16b030f3b907881013e91e61d8ff8d
18,ac8c4463330ed87654a14bc9ee052b02,35dbbe3cf8dcec73cf27b48894ef7b42
18,ac8c4463330ed87654a14bc9ee052b02,08bb369bb7ae717c8265223dd86b91dc
18,ac8c4463330ed87654a14bc9ee052b02,2db4359b757a1e480af39b887ed25ba0
18,e3bd5a05f2f9b8da1d6a96adc8f22815,19b21a4fcc510315d1cb855653b75365
18,e3bd5a05f2f9b8da1d6a96adc8f22815,ac8c4463330ed87654a14bc9ee052b02
18,e3bd5a05f2f9b8da1d6a96adc8f22815,df16b030f3b907881013e91e61d8ff8d
18,e3bd5a05f2f9b8da1d6a96adc8f22815,35dbbe3cf8dcec73cf27b48894ef7b42
18,e3bd5a05f2f9b8da1d6a96adc8f22815,08bb369bb7ae717c8265223dd86b91dc
18,e3bd5a05f2f9b8da1d6a96adc8f22815,2db4359b757a1e480af39b887ed25ba0
18,08bb369bb7ae717c8265223dd86b91dc,19b21a4fcc510315d1cb855653b75365
18,08bb369bb7ae717c8265223dd86b91dc,ac8c4463330ed87654a14bc9ee052b02
18,08bb369bb7ae717c8265223dd86b91dc,df16b030f3b907881013e91e61d8ff8d
18,08bb369bb7ae717c8265223dd86b91dc,35dbbe3cf8dcec73cf27b48894ef7b42
18,08bb369bb7ae717c8265223dd86b91dc,e3bd5a05f2f9b8da1d6a96adc8f22815
18,08bb369bb7ae717c8265223dd86b91dc,2db4359b757a1e480af39b887ed25ba0
18,53b62e3dedd947e26e26ef656359854f,18b67a37dac7b1ae8ab3baac17e17371
18,53b62e3dedd947e26e26ef656359854f,9b5fdcb2b2509f6fe70f5dd8eebdf332
18,53b62e3dedd947e26e26ef656359854f,d96c883b72f3e6084c94d309f02d7663
18,9f335f8722e9ce4c734b5ae50322bb1c,6f0c29a0905ed02cc90878646cdde8d2
18,9f335f8722e9ce4c734b5ae50322bb1c,a35666b805814bd006138735ee493e25
18,df16b030f3b907881013e91e61d8ff8d,19b21a4fcc510315d1cb855653b75365
18,df16b030f3b907881013e91e61d8ff8d,35dbbe3cf8dcec73cf27b48894ef7b42
18,df16b030f3b907881013e91e61d8ff8d,e3bd5a05f2f9b8da1d6a96adc8f22815
18,df16b030f3b907881013e91e61d8ff8d,ac8c4463330ed87654a14bc9ee052b02
18,df16b030f3b907881013e91e61d8ff8d,08bb369bb7ae717c8265223dd86b91dc
18,a35666b805814bd006138735ee493e25,9f335f8722e9ce4c734b5ae50322bb1c
18,a35666b805814bd006138735ee493e25,6f0c29a0905ed02cc90878646cdde8d2
18,c7127b333d70930f08d47f8d20d8f2bf,f88c5d972b9e9beca80a17a97799f804
18,c7127b333d70930f08d47f8d20d8f2bf,4e7043fcfdec92a1c173a5144336be2d
18,c7127b333d70930f08d47f8d20d8f2bf,d095f9fbd005b6f9d8ab184b5c79b98b
18,c7127b333d70930f08d47f8d20d8f2bf,62c7dc8e3c64848da5dc44045093eb5d
18,c7127b333d70930f08d47f8d20d8f2bf,0df4f7c17f345de6cb08af8aba5eed14
18,457dab8979a520d2bc0a839fabf555d3,679b90ad48f70e281cc635e579ea007b
18,457dab8979a520d2bc0a839fabf555d3,45c2f5d9b559c84df7ded493d2770dc6
18,6f0c29a0905ed02cc90878646cdde8d2,9f335f8722e9ce4c734b5ae50322bb1c
18,6f0c29a0905ed02cc90878646cdde8d2,a35666b805814bd006138735ee493e25
18,679b90ad48f70e281cc635e579ea007b,457dab8979a520d2bc0a839fabf555d3
18,679b90ad48f70e281cc635e579ea007b,45c2f5d9b559c84df7ded493d2770dc6
18,45c2f5d9b559c84df7ded493d2770dc6,457dab8979a520d2bc0a839fabf555d3
18,45c2f5d9b559c84df7ded493d2770dc6,679b90ad48f70e281cc635e579ea007b
18,785f629365894258ad7722fcbed1b46e,07ce91f86b29dc97f6d8f606fb38577f
18,785f629365894258ad7722fcbed1b46e,012208af9e72db78c706fca2bf82ad64
18,07ce91f86b29dc97f6d8f606fb38577f,785f629365894258ad7722fcbed1b46e
18,07ce91f86b29dc97f6d8f606fb38577f,012208af9e72db78c706fca2bf82ad64
18,012208af9e72db78c706fca2bf82ad64,07ce91f86b29dc97f6d8f606fb38577f
18,012208af9e72db78c706fca2bf82ad64,785f629365894258ad7722fcbed1b46e
18,62c7dc8e3c64848da5dc44045093eb5d,4e7043fcfdec92a1c173a5144336be2d
18,62c7dc8e3c64848da5dc44045093eb5d,d095f9fbd005b6f9d8ab184b5c79b98b
18,62c7dc8e3c64848da5dc44045093eb5d,f88c5d972b9e9beca80a17a97799f804
18,62c7dc8e3c64848da5dc44045093eb5d,0df4f7c17f345de6cb08af8aba5eed14
18,62c7dc8e3c64848da5dc44045093eb5d,c7127b333d70930f08d47f8d20d8f2bf
18,ac28a618621459d8146439b783cc0ff7,9234f349787a2db9cabfa52fd79980f2
18,ac28a618621459d8146439b783cc0ff7,c769d896aa5f4b6227b2dfaa1346bb0e
18,ac28a618621459d8146439b783cc0ff7,a6703f017507a68f904f7bd5f528fd4e
18,ac28a618621459d8146439b783cc0ff7,0d7848fb59a1b301bf1c631a7be27ee4
18,ac28a618621459d8146439b783cc0ff7,ee2f6ef9e0d2d46cfb4be09d7741426d
18,9234f349787a2db9cabfa52fd79980f2,ac28a618621459d8146439b783cc0ff7
18,9234f349787a2db9cabfa52fd79980f2,c769d896aa5f4b6227b2dfaa1346bb0e
18,9234f349787a2db9cabfa52fd79980f2,a6703f017507a68f904f7bd5f528fd4e
18,9234f349787a2db9cabfa52fd79980f2,0d7848fb59a1b301bf1c631a7be27ee4
18,9234f349787a2db9cabfa52fd79980f2,ee2f6ef9e0d2d46cfb4be09d7741426d
18,c769d896aa5f4b6227b2dfaa1346bb0e,ac28a618621459d8146439b783cc0ff7
18,c769d896aa5f4b6227b2dfaa1346bb0e,9234f349787a2db9cabfa52fd79980f2
18,c769d896aa5f4b6227b2dfaa1346bb0e,a6703f017507a68f904f7bd5f528fd4e
18,c769d896aa5f4b6227b2dfaa1346bb0e,0d7848fb59a1b301bf1c631a7be27ee4
18,c769d896aa5f4b6227b2dfaa1346bb0e,ee2f6ef9e0d2d46cfb4be09d7741426d
18,6ef3b6f766fd5ec1cf9a3843e108cbdc,c3e61e4c1bda3f7992b82d5553d1bf28
18,6ef3b6f766fd5ec1cf9a3843e108cbdc,c6b1729519152f138974bd7eb7c40d0d
18,ee2842f7bf31e50fdb71c28f2d459930,08c408bf16d6b80083684e08f5a12dc9
18,ee2842f7bf31e50fdb71c28f2d459930,24e125f07579f58f6ad544f52f0f08a5
18,8295b9f940c96ef3e3ae78da4a43f5b2,98ba6b1a30063fc5aa2dd3c7cab7de67
18,8295b9f940c96ef3e3ae78da4a43f5b2,2106c8c447cbd8a8fda5faef29b0d221
18,8295b9f940c96ef3e3ae78da4a43f5b2,110cfbbd57708d3c822a8daf0ab64cab
18,8295b9f940c96ef3e3ae78da4a43f5b2,c4231408517b648e830294a52e6e8075
18,8295b9f940c96ef3e3ae78da4a43f5b2,b6f833109dc193b2953463a1269e75ab
18,b6f833109dc193b2953463a1269e75ab,98ba6b1a30063fc5aa2dd3c7cab7de67
18,b6f833109dc193b2953463a1269e75ab,2106c8c447cbd8a8fda5faef29b0d221
18,b6f833109dc193b2953463a1269e75ab,110cfbbd57708d3c822a8daf0ab64cab
18,b6f833109dc193b2953463a1269e75ab,c4231408517b648e830294a52e6e8075
18,b6f833109dc193b2953463a1269e75ab,8295b9f940c96ef3e3ae78da4a43f5b2
18,c4231408517b648e830294a52e6e8075,98ba6b1a30063fc5aa2dd3c7cab7de67
18,c4231408517b648e830294a52e6e8075,2106c8c447cbd8a8fda5faef29b0d221
18,c4231408517b648e830294a52e6e8075,110cfbbd57708d3c822a8daf0ab64cab
18,c4231408517b648e830294a52e6e8075,b6f833109dc193b2953463a1269e75ab
18,c4231408517b648e830294a52e6e8075,8295b9f940c96ef3e3ae78da4a43f5b2
18,110cfbbd57708d3c822a8daf0ab64cab,98ba6b1a30063fc5aa2dd3c7cab7de67
18,110cfbbd57708d3c822a8daf0ab64cab,2106c8c447cbd8a8fda5faef29b0d221
18,110cfbbd57708d3c822a8daf0ab64cab,c4231408517b648e830294a52e6e8075
18,110cfbbd57708d3c822a8daf0ab64cab,b6f833109dc193b2953463a1269e75ab
18,110cfbbd57708d3c822a8daf0ab64cab,8295b9f940c96ef3e3ae78da4a43f5b2
18,2106c8c447cbd8a8fda5faef29b0d221,98ba6b1a30063fc5aa2dd3c7cab7de67
18,2106c8c447cbd8a8fda5faef29b0d221,110cfbbd57708d3c822a8daf0ab64cab
18,2106c8c447cbd8a8fda5faef29b0d221,c4231408517b648e830294a52e6e8075
18,2106c8c447cbd8a8fda5faef29b0d221,b6f833109dc193b2953463a1269e75ab
18,2106c8c447cbd8a8fda5faef29b0d221,8295b9f940c96ef3e3ae78da4a43f5b2
18,98ba6b1a30063fc5aa2dd3c7cab7de67,2106c8c447cbd8a8fda5faef29b0d221
18,98ba6b1a30063fc5aa2dd3c7cab7de67,110cfbbd57708d3c822a8daf0ab64cab
18,98ba6b1a30063fc5aa2dd3c7cab7de67,c4231408517b648e830294a52e6e8075
18,98ba6b1a30063fc5aa2dd3c7cab7de67,b6f833109dc193b2953463a1269e75ab
18,98ba6b1a30063fc5aa2dd3c7cab7de67,8295b9f940c96ef3e3ae78da4a43f5b2
18,ad6d1f6839311ae066b71cb2cc3807b5,b6d5ab56b64b8d89d09a8e61b5f71f8e
18,ad6d1f6839311ae066b71cb2cc3807b5,60edc0628ca92523e203a310e8f2a139
18,96cc36f58cf68ace543ee5e436c76e2a,2a3d407dd78bcbdacf0654627595c3bd
18,96cc36f58cf68ace543ee5e436c76e2a,15ca8edb590835b7beabfe1d00bc01d3
18,96cc36f58cf68ace543ee5e436c76e2a,db112654e0bc0298faf4964428a3c4e0
18,15ca8edb590835b7beabfe1d00bc01d3,96cc36f58cf68ace543ee5e436c76e2a
18,15ca8edb590835b7beabfe1d00bc01d3,2a3d407dd78bcbdacf0654627595c3bd
18,15ca8edb590835b7beabfe1d00bc01d3,db112654e0bc0298faf4964428a3c4e0
18,2a3d407dd78bcbdacf0654627595c3bd,96cc36f58cf68ace543ee5e436c76e2a
18,2a3d407dd78bcbdacf0654627595c3bd,15ca8edb590835b7beabfe1d00bc01d3
18,2a3d407dd78bcbdacf0654627595c3bd,db112654e0bc0298faf4964428a3c4e0
18,db112654e0bc0298faf4964428a3c4e0,96cc36f58cf68ace543ee5e436c76e2a
18,db112654e0bc0298faf4964428a3c4e0,2a3d407dd78bcbdacf0654627595c3bd
18,db112654e0bc0298faf4964428a3c4e0,15ca8edb590835b7beabfe1d00bc01d3
18,5775cc1718530696fd5ace93a032ca50,b3668a95972518e9a3b70687b8176f4f
18,5775cc1718530696fd5ace93a032ca50,f228d0e602d0dc4a4a7e77541286336e
18,b6d5ab56b64b8d89d09a8e61b5f71f8e,ad6d1f6839311ae066b71cb2cc3807b5
18,b6d5ab56b64b8d89d09a8e61b5f71f8e,60edc0628ca92523e203a310e8f2a139
18,55f8e51cadb3e9f292372281d6f08ff7,42286d457454808c44127f09757e64a9
18,55f8e51cadb3e9f292372281d6f08ff7,0b56777aba207ee401d32d7939734296
18,55f8e51cadb3e9f292372281d6f08ff7,472dd02d4e9041a87e89ff7aa5b35f6d
18,42286d457454808c44127f09757e64a9,55f8e51cadb3e9f292372281d6f08ff7
18,42286d457454808c44127f09757e64a9,0b56777aba207ee401d32d7939734296
18,42286d457454808c44127f09757e64a9,472dd02d4e9041a87e89ff7aa5b35f6d
18,0b56777aba207ee401d32d7939734296,55f8e51cadb3e9f292372281d6f08ff7
18,0b56777aba207ee401d32d7939734296,472dd02d4e9041a87e89ff7aa5b35f6d
